transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
3816,06/07/2023,11:32:39,2,2,Groningen,3.0,Bakery,Scone
3817,06/10/2023,08:40:14,1,1,Amsterdam,3.0,Bakery,Scone
3818,06/10/2023,09:56:43,6,2,Groningen,4.5,Chocolate,Hot chocolate
3819,06/10/2023,19:24:21,2,2,Groningen,3.75,Bakery,Sandwich
3820,06/09/2023,13:25:51,1,1,Amsterdam,3.15,Tea,Green tea
3821,06/08/2023,09:12:07,1,3,Breda,3.15,Tea,Green tea
3822,06/10/2023,17:23:58,1,2,Groningen,4.5,Chocolate,Hot chocolate
3823,06/10/2023,15:38:53,1,2,Groningen,4.25,Coffee,Syrup coffee
3824,06/11/2023,16:48:34,1,2,Groningen,3.5,Bakery,Pie
3825,06/08/2023,08:28:25,1,2,Groningen,3.0,Bakery,Scone
3826,06/10/2023,16:50:35,1,3,Breda,4.5,Chocolate,Hot chocolate
3827,06/10/2023,08:24:59,2,2,Groningen,4.5,Chocolate,Hot chocolate
3828,06/11/2023,11:07:59,3,1,Amsterdam,6.3,Coffee,Organic blended coffee
3829,06/11/2023,17:30:57,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3830,06/11/2023,10:42:26,2,3,Breda,6.3,Coffee,Organic blended coffee
3831,06/08/2023,11:16:12,4,2,Groningen,3.5,Tea,Herbal tea
3832,06/08/2023,13:04:47,1,3,Breda,3.75,Bakery,Sandwich
3833,06/08/2023,11:39:11,1,2,Groningen,3.5,Bakery,Pie
3834,06/08/2023,09:58:24,1,1,Amsterdam,2.0,Coffee,Black coffee
3835,06/09/2023,14:56:30,1,2,Groningen,3.75,Bakery,Sandwich
3836,06/08/2023,14:35:11,2,1,Amsterdam,3.0,Bakery,Scone
3837,06/10/2023,19:43:06,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
3838,06/05/2023,18:45:07,1,1,Amsterdam,3.0,Bakery,Scone
3839,06/10/2023,14:11:31,1,1,Amsterdam,3.75,Bakery,Sandwich
3840,06/08/2023,14:13:24,3,2,Groningen,2.0,Coffee,Black coffee
3841,06/09/2023,08:28:07,1,2,Groningen,3.75,Bakery,Sandwich
3842,06/07/2023,07:38:06,2,1,Amsterdam,4.25,Coffee,Syrup coffee
3843,06/11/2023,11:45:46,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3844,06/10/2023,,4,2,Groningen,3.0,Tea,Black tea
3845,06/08/2023,10:45:28,2,1,Amsterdam,3.15,Tea,Green tea
3846,06/06/2023,17:53:57,2,3,Breda,6.3,Coffee,Organic blended coffee
3847,06/06/2023,12:15:41,2,1,Amsterdam,3.5,Coffee,Milk coffee
3848,06/07/2023,07:33:08,1,2,Groningen,3.5,Tea,Herbal tea
3849,06/09/2023,11:07:14,4,3,Breda,3.5,Bakery,Pie
3850,06/11/2023,14:10:29,3,1,Amsterdam,3.0,Bakery,Scone
3851,06/05/2023,17:01:47,2,3,Breda,3.25,Tea,Chai tea
3852,06/05/2023,08:51:48,2,2,Groningen,3.5,Bakery,Pie
3853,06/11/2023,08:11:10,3,2,Groningen,3.0,Bakery,Scone
3854,06/07/2023,16:02:40,2,2,Groningen,3.0,Bakery,Scone
3855,06/09/2023,17:57:52,2,2,Groningen,3.5,Bakery,Pie
3856,06/07/2023,16:10:21,2,3,Breda,3.5,Tea,Herbal tea
3857,06/08/2023,08:56:13,2,1,Amsterdam,2.0,Coffee,Black coffee
3858,06/11/2023,12:52:11,1,1,Amsterdam,2.0,Coffee,Black coffee
3859,06/10/2023,17:22:52,4,2,Groningen,3.5,Bakery,Pie
3860,06/06/2023,09:33:17,2,1,Amsterdam,3.5,Bakery,Pie
3861,06/06/2023,08:38:41,2,3,Breda,6.3,Coffee,Organic blended coffee
3862,06/10/2023,12:19:27,1,1,Amsterdam,3.75,Bakery,Sandwich
3863,06/11/2023,10:25:03,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3864,06/10/2023,08:12:08,2,2,Groningen,4.5,Chocolate,Hot chocolate
3865,06/09/2023,09:47:05,2,3,Breda,6.3,Coffee,Organic blended coffee
3866,06/08/2023,11:41:49,6,1,Amsterdam,3.0,Bakery,Scone
3867,06/07/2023,11:45:29,2,2,Groningen,6.3,Coffee,Organic blended coffee
3868,06/10/2023,08:34:25,2,1,Amsterdam,3.0,Tea,Black tea
3869,06/11/2023,13:32:06,1,3,Breda,3.25,Tea,Chai tea
3870,06/11/2023,17:26:14,4,2,Groningen,3.0,Tea,Black tea
3871,06/11/2023,08:30:58,2,1,Amsterdam,3.5,Bakery,Pie
3872,06/07/2023,08:30:54,2,2,Groningen,3.0,Bakery,Scone
3873,06/11/2023,10:39:15,2,2,Groningen,3.25,Tea,Chai tea
3874,06/11/2023,13:46:06,1,3,Breda,3.0,Bakery,Scone
3875,06/11/2023,08:58:31,2,2,Groningen,3.5,Bakery,Pie
3876,06/09/2023,12:58:44,1,1,Amsterdam,3.5,Tea,Herbal tea
3877,06/08/2023,17:16:41,2,3,Breda,3.15,Tea,Green tea
3878,06/11/2023,08:12:11,4,3,Breda,3.75,Bakery,Sandwich
3879,06/11/2023,13:59:13,1,2,Groningen,4.5,Chocolate,Hot chocolate
3880,06/07/2023,11:29:57,5,3,Breda,3.5,Coffee,Milk coffee
3881,06/08/2023,09:51:46,2,2,Groningen,3.5,Coffee,Milk coffee
3882,06/08/2023,06:44:43,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
3883,06/11/2023,11:49:37,2,2,Groningen,2.0,Coffee,Black coffee
3884,06/08/2023,09:46:06,2,2,Groningen,4.5,Chocolate,Hot chocolate
3885,06/08/2023,11:19:24,6,1,Amsterdam,3.15,Tea,Green tea
3886,06/10/2023,16:09:18,2,1,Amsterdam,3.25,Tea,Chai tea
3887,06/10/2023,18:56:41,1,1,Amsterdam,3.25,Tea,Chai tea
3888,06/10/2023,08:36:38,1,3,Breda,4.5,Chocolate,Hot chocolate
3889,06/10/2023,12:21:30,1,2,Groningen,3.5,Bakery,Pie
3890,06/10/2023,13:05:25,2,3,Breda,3.75,Bakery,Sandwich
3891,06/11/2023,14:57:05,1,1,Amsterdam,3.5,Coffee,Milk coffee
3892,06/06/2023,08:44:33,2,3,Breda,3.5,Coffee,Milk coffee
3893,06/10/2023,07:35:41,1,3,Breda,6.3,Coffee,Organic blended coffee
3894,06/06/2023,14:25:42,2,2,Groningen,4.5,Chocolate,Hot chocolate
3895,06/05/2023,12:27:27,2,3,Breda,4.5,Chocolate,Hot chocolate
3896,06/08/2023,08:06:30,1,1,Amsterdam,3.25,Tea,Chai tea
3897,06/07/2023,11:00:13,2,2,Groningen,4.5,Chocolate,Hot chocolate
3898,06/09/2023,09:23:06,1,1,Amsterdam,3.5,Bakery,Pie
3899,06/11/2023,,1,2,Groningen,4.5,Chocolate,Hot chocolate
3900,06/10/2023,11:48:12,2,2,Groningen,4.5,Chocolate,Hot chocolate
3901,06/09/2023,14:14:06,2,1,Amsterdam,3.0,Bakery,Scone
3902,06/07/2023,07:00:30,1,3,Breda,3.0,Bakery,Scone
3903,06/09/2023,09:30:42,1,3,Breda,3.0,Bakery,Scone
3904,06/09/2023,08:58:26,1,2,Groningen,3.5,Bakery,Pie
3905,06/05/2023,08:06:32,4,1,Amsterdam,3.75,Bakery,Sandwich
3906,06/05/2023,08:25:38,1,1,Amsterdam,2.0,Coffee,Black coffee
3907,06/08/2023,06:07:25,1,3,Breda,3.5,Tea,Herbal tea
3908,06/06/2023,15:59:20,1,2,Groningen,4.5,Chocolate,Hot chocolate
3909,06/10/2023,18:09:40,1,1,Amsterdam,3.5,Coffee,Milk coffee
3910,06/09/2023,09:00:16,2,3,Breda,3.5,Bakery,Pie
3911,06/11/2023,09:37:20,2,2,Groningen,6.3,Coffee,Organic blended coffee
3912,06/05/2023,09:29:03,1,3,Breda,4.5,Chocolate,Hot chocolate
3913,06/11/2023,06:31:00,4,2,Groningen,2.0,Coffee,Black coffee
3914,06/09/2023,07:36:20,2,3,Breda,2.0,Coffee,Black coffee
3915,06/10/2023,17:39:39,1,3,Breda,4.5,Chocolate,Hot chocolate
3916,06/06/2023,,1,2,Groningen,4.5,Chocolate,Hot chocolate
3917,06/10/2023,11:44:16,1,1,Amsterdam,3.5,Bakery,Pie
3918,06/11/2023,08:07:11,1,2,Groningen,6.3,Coffee,Organic blended coffee
3919,06/09/2023,15:19:14,4,1,Amsterdam,3.5,Coffee,Milk coffee
3920,06/10/2023,16:04:00,3,2,Groningen,3.0,Bakery,Scone
3921,06/11/2023,06:50:43,3,3,Breda,4.5,Chocolate,Hot chocolate
3922,06/10/2023,09:36:21,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3923,06/11/2023,11:11:11,2,1,Amsterdam,3.5,Coffee,Milk coffee
3924,06/07/2023,09:23:38,1,3,Breda,4.5,Chocolate,Hot chocolate
3925,06/09/2023,10:02:52,1,3,Breda,4.5,Chocolate,Hot chocolate
3926,06/06/2023,,1,1,Amsterdam,3.0,Tea,Black tea
3927,06/09/2023,19:23:06,2,2,Groningen,4.5,Chocolate,Hot chocolate
3928,06/11/2023,19:07:07,5,2,Groningen,3.5,Coffee,Milk coffee
3929,06/05/2023,16:00:28,3,2,Groningen,4.25,Coffee,Syrup coffee
3930,06/09/2023,12:26:02,4,3,Breda,4.5,Chocolate,Hot chocolate
3931,06/08/2023,08:34:03,1,1,Amsterdam,2.0,Coffee,Black coffee
3932,06/11/2023,14:01:00,1,1,Amsterdam,3.75,Bakery,Sandwich
3933,06/09/2023,09:27:50,1,2,Groningen,3.25,Tea,Chai tea
3934,06/11/2023,18:24:00,5,1,Amsterdam,4.5,Chocolate,Hot chocolate
3935,06/11/2023,09:55:42,2,2,Groningen,3.15,Tea,Green tea
3936,06/10/2023,17:52:55,1,2,Groningen,2.0,Coffee,Black coffee
3937,06/10/2023,09:22:38,2,2,Groningen,3.5,Bakery,Pie
3938,06/07/2023,17:42:57,2,2,Groningen,3.5,Bakery,Pie
3939,06/06/2023,09:09:59,1,2,Groningen,3.15,Tea,Green tea
3940,06/10/2023,17:55:27,2,1,Amsterdam,4.25,Coffee,Syrup coffee
3941,06/09/2023,17:11:23,2,3,Breda,3.0,Bakery,Scone
3942,06/10/2023,09:47:43,3,3,Breda,4.5,Chocolate,Hot chocolate
3943,06/06/2023,15:17:51,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
3944,06/11/2023,06:25:50,6,2,Groningen,3.75,Bakery,Sandwich
3945,06/10/2023,09:24:34,2,1,Amsterdam,3.0,Bakery,Scone
3946,06/11/2023,06:58:01,2,3,Breda,3.0,Tea,Black tea
3947,06/08/2023,19:39:42,2,1,Amsterdam,4.25,Coffee,Syrup coffee
3948,06/06/2023,09:05:12,1,2,Groningen,2.0,Coffee,Black coffee
3949,06/07/2023,16:39:55,2,2,Groningen,3.0,Bakery,Scone
3950,06/08/2023,10:08:37,2,1,Amsterdam,3.5,Bakery,Pie
3951,06/11/2023,19:38:06,2,3,Breda,4.25,Coffee,Syrup coffee
3952,06/09/2023,11:43:07,1,2,Groningen,3.25,Tea,Chai tea
3953,06/09/2023,17:07:25,2,2,Groningen,2.0,Coffee,Black coffee
3954,06/11/2023,16:47:48,1,2,Groningen,3.25,Tea,Chai tea
3955,06/11/2023,12:07:31,1,3,Breda,2.0,Coffee,Black coffee
3956,06/09/2023,19:17:10,4,1,Amsterdam,3.5,Bakery,Pie
3957,06/07/2023,12:49:18,1,2,Groningen,4.25,Coffee,Syrup coffee
3958,06/09/2023,08:09:57,3,3,Breda,4.25,Coffee,Syrup coffee
3959,06/10/2023,13:26:18,2,3,Breda,3.5,Tea,Herbal tea
3960,06/11/2023,09:56:05,2,3,Breda,3.5,Bakery,Pie
3961,06/06/2023,14:50:34,2,1,Amsterdam,3.5,Bakery,Pie
3962,06/06/2023,08:50:00,2,3,Breda,3.75,Bakery,Sandwich
3963,06/11/2023,10:00:07,2,1,Amsterdam,3.75,Bakery,Sandwich
3964,06/06/2023,19:48:09,2,2,Groningen,3.5,Bakery,Pie
3965,06/11/2023,07:23:09,1,1,Amsterdam,3.75,Bakery,Sandwich
3966,06/09/2023,12:58:30,2,2,Groningen,3.5,Tea,Herbal tea
3967,06/08/2023,18:09:01,6,2,Groningen,3.15,Tea,Green tea
3968,06/10/2023,16:33:56,2,2,Groningen,3.5,Coffee,Milk coffee
3969,06/09/2023,11:05:20,2,2,Groningen,3.75,Bakery,Sandwich
3970,06/11/2023,16:19:09,2,2,Groningen,3.25,Tea,Chai tea
3971,06/09/2023,10:19:06,1,2,Groningen,4.5,Chocolate,Hot chocolate
3972,06/11/2023,08:28:09,4,1,Amsterdam,3.5,Tea,Herbal tea
3973,06/11/2023,08:12:00,2,3,Breda,2.0,Coffee,Black coffee
3974,06/09/2023,06:33:00,2,1,Amsterdam,3.5,Coffee,Milk coffee
3975,06/08/2023,10:01:01,1,3,Breda,3.75,Bakery,Sandwich
3976,06/08/2023,14:52:32,1,2,Groningen,4.5,Chocolate,Hot chocolate
3977,06/11/2023,12:52:56,1,1,Amsterdam,4.25,Coffee,Syrup coffee
3978,06/08/2023,15:36:50,2,3,Breda,3.5,Bakery,Pie
3979,06/11/2023,10:07:02,3,3,Breda,3.0,Bakery,Scone
3980,06/08/2023,11:44:14,1,1,Amsterdam,3.5,Bakery,Pie
3981,06/08/2023,15:45:29,1,2,Groningen,3.0,Bakery,Scone
3982,06/08/2023,07:52:28,3,2,Groningen,4.5,Chocolate,Hot chocolate
3983,06/05/2023,11:55:59,1,1,Amsterdam,3.15,Tea,Green tea
3984,06/10/2023,18:59:47,1,1,Amsterdam,4.25,Coffee,Syrup coffee
3985,06/07/2023,11:48:37,2,2,Groningen,3.5,Coffee,Milk coffee
3986,06/07/2023,12:31:56,2,3,Breda,4.5,Chocolate,Hot chocolate
3987,06/06/2023,12:01:15,2,2,Groningen,2.0,Coffee,Black coffee
3988,06/07/2023,13:02:52,2,3,Breda,3.75,Bakery,Sandwich
3989,06/06/2023,08:01:37,2,3,Breda,3.5,Bakery,Pie
3990,06/08/2023,14:29:32,3,3,Breda,3.5,Coffee,Milk coffee
3991,06/08/2023,10:19:34,2,3,Breda,4.5,Chocolate,Hot chocolate
3992,06/07/2023,08:03:32,2,2,Groningen,4.25,Coffee,Syrup coffee
3993,06/10/2023,08:21:58,3,2,Groningen,4.5,Chocolate,Hot chocolate
3994,06/10/2023,08:36:36,2,1,Amsterdam,3.0,Bakery,Scone
3995,06/08/2023,17:57:00,2,2,Groningen,3.5,Bakery,Pie
3996,06/11/2023,11:09:03,1,2,Groningen,3.0,Bakery,Scone
3997,06/06/2023,09:25:47,1,2,Groningen,6.3,Coffee,Organic blended coffee
3998,06/09/2023,18:37:06,1,2,Groningen,3.5,Tea,Herbal tea
3999,06/10/2023,14:29:27,2,1,Amsterdam,3.5,Tea,Herbal tea
4000,06/05/2023,08:36:54,1,3,Breda,3.75,Bakery,Sandwich
4001,06/06/2023,15:39:25,2,2,Groningen,2.0,Coffee,Black coffee
4002,06/06/2023,08:41:13,2,3,Breda,4.5,Chocolate,Hot chocolate
4003,06/08/2023,08:06:43,2,3,Breda,3.5,Tea,Herbal tea
4004,06/08/2023,09:50:06,1,2,Groningen,3.0,Bakery,Scone
4005,06/11/2023,08:36:17,1,1,Amsterdam,3.5,Bakery,Pie
4006,06/10/2023,07:16:51,5,3,Breda,3.25,Tea,Chai tea
4007,06/09/2023,10:58:01,2,3,Breda,6.3,Coffee,Organic blended coffee
4008,06/10/2023,08:35:40,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
4009,06/08/2023,08:24:06,2,2,Groningen,3.75,Bakery,Sandwich
4010,06/10/2023,08:45:08,2,1,Amsterdam,3.5,Tea,Herbal tea
4011,06/09/2023,08:54:42,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
4012,06/09/2023,07:02:03,1,1,Amsterdam,3.75,Bakery,Sandwich
4013,06/07/2023,17:31:36,2,2,Groningen,3.5,Tea,Herbal tea
4014,06/08/2023,12:14:18,4,2,Groningen,6.3,Coffee,Organic blended coffee
4015,06/06/2023,15:31:45,1,2,Groningen,3.75,Bakery,Sandwich
4016,06/09/2023,16:18:49,1,2,Groningen,2.0,Coffee,Black coffee
4017,06/07/2023,10:04:51,2,2,Groningen,3.5,Coffee,Milk coffee
4018,06/08/2023,10:35:46,2,2,Groningen,3.5,Coffee,Milk coffee
4019,06/08/2023,15:30:04,2,2,Groningen,3.75,Bakery,Sandwich
4020,06/09/2023,12:43:30,2,2,Groningen,3.25,Tea,Chai tea
4021,06/07/2023,14:39:27,2,2,Groningen,3.25,Tea,Chai tea
4022,06/11/2023,14:02:55,1,1,Amsterdam,4.25,Coffee,Syrup coffee
4023,06/09/2023,07:33:07,3,3,Breda,4.25,Coffee,Syrup coffee
4024,06/11/2023,14:15:16,1,3,Breda,3.5,Bakery,Pie
4025,06/06/2023,14:34:39,3,1,Amsterdam,3.0,Tea,Black tea
4026,06/11/2023,16:30:22,1,2,Groningen,3.15,Tea,Green tea
4027,06/10/2023,10:43:56,2,2,Groningen,4.25,Coffee,Syrup coffee
4028,06/11/2023,16:25:44,1,2,Groningen,2.0,Coffee,Black coffee
4029,06/07/2023,16:15:50,3,2,Groningen,3.5,Tea,Herbal tea
4030,06/06/2023,07:20:01,2,1,Amsterdam,3.5,Tea,Herbal tea
4031,06/08/2023,08:27:43,2,2,Groningen,3.0,Tea,Black tea
4032,06/09/2023,08:29:56,2,3,Breda,3.15,Tea,Green tea
4033,06/05/2023,09:38:47,3,2,Groningen,3.5,Coffee,Milk coffee
4034,06/09/2023,14:06:19,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
4035,06/07/2023,12:59:14,2,1,Amsterdam,3.15,Tea,Green tea
4036,06/08/2023,08:40:20,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
4037,06/10/2023,17:19:00,4,2,Groningen,3.15,Tea,Green tea
4038,06/11/2023,11:52:29,2,2,Groningen,3.15,Tea,Green tea
4039,06/10/2023,16:50:26,1,2,Groningen,3.15,Tea,Green tea
4040,06/07/2023,16:34:54,1,2,Groningen,4.25,Coffee,Syrup coffee
4041,06/09/2023,10:59:23,2,3,Breda,2.0,Coffee,Black coffee
4042,06/05/2023,06:45:24,2,2,Groningen,4.5,Chocolate,Hot chocolate
4043,06/10/2023,07:49:23,2,1,Amsterdam,3.5,Bakery,Pie
4044,06/09/2023,09:25:07,2,3,Breda,3.5,Coffee,Milk coffee
4045,06/07/2023,10:50:34,3,3,Breda,4.5,Chocolate,Hot chocolate
4046,06/09/2023,11:34:10,2,3,Breda,3.0,Tea,Black tea
4047,06/08/2023,16:54:20,1,2,Groningen,4.5,Chocolate,Hot chocolate
4048,06/09/2023,11:33:20,2,2,Groningen,3.0,Bakery,Scone
4049,06/09/2023,11:42:12,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
4050,06/10/2023,16:14:03,4,2,Groningen,4.5,Chocolate,Hot chocolate
4051,06/08/2023,10:37:44,4,2,Groningen,4.25,Coffee,Syrup coffee
4052,06/09/2023,17:11:18,1,2,Groningen,4.25,Coffee,Syrup coffee
4053,06/08/2023,10:59:11,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
4054,06/10/2023,17:14:48,1,1,Amsterdam,3.75,Bakery,Sandwich
4055,06/09/2023,15:05:37,,1,Amsterdam,3.15,Tea,Green tea
4056,06/11/2023,11:59:29,2,1,Amsterdam,3.5,Bakery,Pie
4057,06/09/2023,17:04:24,1,2,Groningen,4.5,Chocolate,Hot chocolate
4058,06/06/2023,08:52:28,5,2,Groningen,3.25,Tea,Chai tea
4059,06/09/2023,19:02:06,1,1,Amsterdam,3.5,Coffee,Milk coffee
4060,06/09/2023,07:32:15,1,1,Amsterdam,4.25,Coffee,Syrup coffee
4061,06/10/2023,08:30:21,1,1,Amsterdam,2.0,Coffee,Black coffee
4062,06/11/2023,09:21:25,2,3,Breda,3.25,Tea,Chai tea
4063,06/09/2023,12:41:41,2,1,Amsterdam,3.25,Tea,Chai tea
4064,06/09/2023,10:40:02,2,2,Groningen,3.15,Tea,Green tea
4065,06/07/2023,18:59:29,3,2,Groningen,3.25,Tea,Chai tea
4066,06/05/2023,08:04:06,2,1,Amsterdam,3.5,Tea,Herbal tea
4067,06/09/2023,14:04:33,1,1,Amsterdam,3.25,Tea,Chai tea
4068,06/10/2023,17:26:14,1,2,Groningen,3.5,Bakery,Pie
4069,06/11/2023,19:46:20,2,2,Groningen,3.5,Tea,Herbal tea
4070,06/10/2023,14:47:33,1,2,Groningen,3.15,Tea,Green tea
4071,06/07/2023,11:42:55,1,1,Amsterdam,3.0,Tea,Black tea
4072,06/08/2023,08:19:35,2,1,Amsterdam,3.5,Bakery,Pie
4073,06/09/2023,09:23:21,2,1,Amsterdam,3.0,Bakery,Scone
4074,06/08/2023,14:02:38,2,3,Breda,3.5,Bakery,Pie
4075,06/10/2023,14:35:29,2,2,Groningen,3.5,Coffee,Milk coffee
4076,06/08/2023,19:14:05,1,2,Groningen,4.5,Chocolate,Hot chocolate
4077,06/11/2023,07:42:13,4,1,Amsterdam,3.5,Coffee,Milk coffee
4078,06/09/2023,10:33:30,3,1,Amsterdam,3.0,Bakery,Scone
4079,06/10/2023,09:39:42,2,1,Amsterdam,3.25,Tea,Chai tea
4080,06/05/2023,14:12:16,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
4081,06/08/2023,11:43:04,4,2,Groningen,6.3,Coffee,Organic blended coffee
4082,06/11/2023,19:32:27,2,3,Breda,3.0,Tea,Black tea
4083,06/09/2023,16:31:38,1,2,Groningen,3.15,Tea,Green tea
4084,06/07/2023,13:40:19,1,1,Amsterdam,3.15,Tea,Green tea
4085,06/10/2023,16:46:03,1,2,Groningen,4.5,Chocolate,Hot chocolate
4086,06/07/2023,08:54:59,2,1,Amsterdam,3.25,Tea,Chai tea
4087,06/10/2023,16:38:47,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
4088,06/06/2023,19:35:25,1,3,Breda,6.3,Coffee,Organic blended coffee
4089,06/11/2023,14:26:19,1,2,Groningen,3.5,Bakery,Pie
4090,06/11/2023,08:35:23,2,1,Amsterdam,3.75,Bakery,Sandwich
4091,06/05/2023,14:44:24,2,1,Amsterdam,4.25,Coffee,Syrup coffee
4092,06/10/2023,08:35:10,1,3,Breda,3.75,Bakery,Sandwich
4093,06/10/2023,12:43:47,1,1,Amsterdam,3.5,Tea,Herbal tea
4094,06/07/2023,10:02:30,6,1,Amsterdam,3.5,Tea,Herbal tea
4095,06/11/2023,07:28:47,2,3,Breda,4.25,Coffee,Syrup coffee
4096,06/06/2023,08:27:04,2,1,Amsterdam,3.0,Bakery,Scone
4097,06/10/2023,17:51:10,2,2,Groningen,3.0,Bakery,Scone
4098,06/05/2023,09:17:45,1,3,Breda,6.3,Coffee,Organic blended coffee
4099,06/11/2023,09:17:56,2,2,Groningen,4.5,Chocolate,Hot chocolate
4100,06/11/2023,10:22:55,2,3,Breda,3.15,Tea,Green tea
4101,06/08/2023,16:35:51,6,1,Amsterdam,3.5,Tea,Herbal tea
4102,06/11/2023,07:32:43,4,2,Groningen,3.0,Tea,Black tea
4103,06/08/2023,08:48:40,4,3,Breda,3.75,Bakery,Sandwich
4104,06/07/2023,14:47:33,4,1,Amsterdam,3.75,Bakery,Sandwich
4105,06/10/2023,17:53:52,2,3,Breda,4.5,Chocolate,Hot chocolate
4106,06/11/2023,06:28:58,2,2,Groningen,3.15,Tea,Green tea
4107,06/11/2023,12:39:42,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
4108,06/08/2023,19:41:33,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
4109,06/11/2023,19:59:06,1,3,Breda,6.3,Coffee,Organic blended coffee
4110,06/09/2023,08:35:36,2,2,Groningen,4.5,Chocolate,Hot chocolate
4111,06/11/2023,10:40:32,2,3,Breda,3.5,Tea,Herbal tea
4112,06/07/2023,14:34:22,2,3,Breda,3.0,Tea,Black tea
4113,06/11/2023,09:52:45,2,1,Amsterdam,3.5,Coffee,Milk coffee
4114,06/06/2023,10:36:54,2,2,Groningen,3.5,Tea,Herbal tea
4115,06/05/2023,09:15:35,2,1,Amsterdam,4.25,Coffee,Syrup coffee
4116,06/06/2023,08:19:06,1,2,Groningen,4.25,Coffee,Syrup coffee
4117,06/06/2023,10:09:07,1,3,Breda,2.0,Coffee,Black coffee
4118,06/10/2023,06:59:58,1,3,Breda,4.5,Chocolate,Hot chocolate
4119,06/06/2023,10:11:58,5,2,Groningen,3.25,Tea,Chai tea
4120,06/09/2023,11:08:20,2,1,Amsterdam,3.75,Bakery,Sandwich
4121,06/11/2023,11:58:34,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
4122,06/09/2023,16:53:35,2,3,Breda,3.5,Bakery,Pie
4123,06/10/2023,16:41:04,2,3,Breda,2.0,Coffee,Black coffee
4124,06/05/2023,08:53:09,6,2,Groningen,4.5,Chocolate,Hot chocolate
4125,06/10/2023,07:23:50,1,2,Groningen,4.5,Chocolate,Hot chocolate
4126,06/11/2023,08:05:01,1,1,Amsterdam,3.5,Bakery,Pie
4127,06/06/2023,08:01:37,1,3,Breda,3.5,Bakery,Pie
4128,06/11/2023,18:31:51,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
4129,06/08/2023,11:56:31,2,2,Groningen,3.0,Bakery,Scone
4130,06/08/2023,09:54:20,1,3,Breda,2.0,Coffee,Black coffee
4131,06/10/2023,15:03:46,1,3,Breda,3.0,Bakery,Scone
4132,06/09/2023,10:15:44,2,3,Breda,3.0,Tea,Black tea
4133,06/08/2023,14:48:57,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
4134,06/11/2023,06:09:29,1,2,Groningen,3.15,Tea,Green tea
4135,06/06/2023,10:40:26,2,3,Breda,4.5,Chocolate,Hot chocolate
4136,06/11/2023,10:58:35,1,1,Amsterdam,3.75,Bakery,Sandwich
4137,06/09/2023,07:41:17,1,2,Groningen,4.25,Coffee,Syrup coffee
4138,06/11/2023,08:07:13,5,3,Breda,2.0,Coffee,Black coffee
4139,06/11/2023,07:22:28,1,2,Groningen,3.15,Tea,Green tea
4140,06/08/2023,08:42:06,2,2,Groningen,3.5,Bakery,Pie
4141,06/09/2023,06:48:34,1,3,Breda,4.25,Coffee,Syrup coffee
4142,06/09/2023,10:40:33,1,2,Groningen,3.5,Bakery,Pie
4143,06/09/2023,14:37:34,2,3,Breda,4.5,Chocolate,Hot chocolate
4144,06/06/2023,19:03:06,2,1,Amsterdam,3.5,Coffee,Milk coffee
4145,06/07/2023,10:20:57,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
4146,06/11/2023,13:17:11,2,3,Breda,4.25,Coffee,Syrup coffee
4147,06/07/2023,09:06:58,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
4148,06/09/2023,16:31:21,1,2,Groningen,3.5,Bakery,Pie
4149,06/08/2023,16:23:49,4,2,Groningen,3.25,Tea,Chai tea
4150,06/11/2023,12:37:28,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
4151,06/08/2023,08:28:12,3,3,Breda,3.25,Tea,Chai tea
4152,06/08/2023,08:32:11,3,3,Breda,3.0,Bakery,Scone
4153,06/09/2023,18:23:56,1,3,Breda,3.5,Coffee,Milk coffee
4154,06/05/2023,13:41:15,3,2,Groningen,4.5,Chocolate,Hot chocolate
4155,06/06/2023,09:25:33,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
4156,06/09/2023,11:31:15,1,1,Amsterdam,3.75,Bakery,Sandwich
4157,06/07/2023,18:57:19,1,3,Breda,3.0,Tea,Black tea
4158,06/10/2023,08:46:15,5,2,Groningen,4.5,Chocolate,Hot chocolate
